Event 0
nTracks 10
2 : 1.52381
3 : 1.95283
4 : 0.838969
5 : 0.748644
6 : 1.0177
7 : 2.50385
8 : 0.733473
9 : 3.10823
Event 8169
nTracks 10
0 : 1.33689
1 : 2.78493
2 : 3.02698
3 : 1.11716
4 : 1.34178
5 : 2.52304
6 : 1.24704
7 : 0.666014
8 : 0.444425
9 : 1.70928
Event 8170
nTracks 10
0 : 0.835135
1 : 3.05111
2 : 0.548358
3 : 0.467715
4 : 0.176427
5 : 0.489505
6 : 0.330852
7 : 2.73305
8 : 3.03427
9 : 0.253572
Event 8171
nTracks 10
0 : 0.430363
1 : 1.89219
2 : 1.08153
3 : 2.71053
4 : 0.353781
5 : 2.43373
6 : 0.129091
7 : 3.09552
8 : 0.780198
9 : 1.57541
Event 8172
nTracks 10
0 : 0.508051
1 : 0.423088
2 : 1.60807
3 : 2.19185
4 : 3.10636
5 : 1.99552
6 : 1.07126
7 : 0.250145
8 : 2.06956
9 : 1.24118
Event 8173
nTracks 10
0 : 0.743033
1 : 1.61573
2 : 0.104498
3 : 2.78473
4 : 0.887783
5 : 2.90005
6 : 2.6931
7 : 1.87225
8 : 1.34035
9 : 1.82556
Event 8174
nTracks 10
0 : 0.506887
1 : 2.06306
2 : 0.204448
3 : 1.4893
4 : 2.83518
5 : 1.81279
6 : 2.94926
7 : 1.71591
8 : 0.0364744
9 : 2.47848
Event 8175
nTracks 10
0 : 0.398232
1 : 1.56544
2 : 1.9564
3 : 2.50667
4 : 2.19829
5 : 1.21481
6 : 2.54043
7 : 1.38389
8 : 1.51463
9 : 0.115804
Event 8176
nTracks 10
0 : 0.00804835
1 : 0.182166
2 : 0.524608
3 : 1.82665
4 : 1.10624
5 : 0.633315
6 : 0.350456
7 : 0.108653
8 : 0.120867
9 : 1.45758
Event 8177
nTracks 10
0 : 0.936075
1 : 2.63838
2 : 1.83214
3 : 0.539
4 : 0.386831
5 : 2.10969
6 : 3.10218
7 : 0.329
8 : 0.390066
9 : 1.4273
Event 8178
nTracks 10
0 : 1.35403
1 : 0.498817
2 : 2.42241
3 : 1.18005
4 : 1.28515
5 : 2.11472
6 : 0.23615
7 : 0.806828
8 : 1.81961
9 : 3.01691
Event 8179
nTracks 10
0 : 0.194985
1 : 0.282231
2 : 1.11033
3 : 2.45621
4 : 3.13324
5 : 2.15012
6 : 2.53214
7 : 2.5546
8 : 2.71208
9 : 3.07966
Event 8180
nTracks 10
0 : 2.39846
1 : 2.18926
2 : 1.83588
3 : 1.15008
4 : 0.761848
5 : 2.31693
6 : 1.03368
7 : 1.54064
8 : 1.15507
9 : 2.9517
Event 8181
nTracks 10
0 : 0.538276
1 : 1.43997
2 : 1.82452
3 : 0.195091
4 : 2.83982
5 : 2.56373
6 : 0.00353719
7 : 2.66269
8 : 2.43077
9 : 1.71654
Event 8182
nTracks 10
0 : 0.222761
1 : 1.91974
2 : 1.61278
3 : 2.21451
4 : 2.02994
5 : 0.885085
6 : 3.03464
7 : 2.21131
8 : 1.77743
9 : 1.24412
Event 8183
nTracks 10
0 : 1.03797
1 : 0.633558
2 : 2.38413
3 : 3.00316
4 : 2.1276
5 : 1.27502
6 : 1.42815
7 : 1.51551
8 : 2.57499
9 : 2.83155
Event 8184
nTracks 10
0 : 2.647
1 : 2.1207
2 : 1.40413
3 : 0.543836
4 : 2.30846
5 : 0.6221
6 : 2.30552
7 : 2.60805
8 : 0.490529
9 : 1.50022
Event 8185
nTracks 10
0 : 1.47401
1 : 1.14366
2 : 0.141194
3 : 1.48836
4 : 2.59818
5 : 0.412257
6 : 0.5814
7 : 0.364194
8 : 0.923848
9 : 0.217544
Event 8186
nTracks 10
0 : 0.346515
1 : 2.80367
2 : 1.63828
3 : 1.09837
4 : 0.261408
5 : 2.77794
6 : 2.47344
7 : 0.985307
8 : 0.165046
9 : 1.76502
Event 8187
nTracks 10
0 : 0.753019
1 : 3.00878
2 : 3.13091
3 : 0.554003
4 : 0.915729
5 : 0.37427
6 : 2.59741
7 : 2.92391
8 : 1.907
9 : 2.1435
Event 8188
nTracks 10
0 : 0.370041
1 : 1.75107
2 : 1.06611
3 : 3.06218
4 : 1.0062
5 : 2.51097
6 : 0.091115
7 : 0.319853
8 : 1.30261
9 : 1.84431
Event 8189
nTracks 10
0 : 1.31991
1 : 0.869871
2 : 1.45607
3 : 2.28071
4 : 2.70121
5 : 1.86661
6 : 2.01497
7 : 0.983733
8 : 0.267368
9 : 3.02199
Event 8190
nTracks 10
0 : 0.784176
1 : 1.50529
2 : 3.06549
3 : 2.15173
4 : 1.73813
5 : 1.1853
6 : 2.43031
7 : 2.9437
8 : 2.2518
9 : 1.91884
Event 8191
nTracks 10
0 : 2.287
1 : 1.83103
2 : 2.96508
3 : 2.6172
4 : 1.86147
5 : 1.66612
6 : 1.24372
7 : 2.07366
8 : 3.03077
9 : 1.42569
Event 8192
nTracks 10
0 : 2.27936
1 : 1.94161
2 : 2.67708
3 : 1.16645
4 : 2.76971
5 : 0.890452
6 : 0.495993
7 : 1.3995
8 : 0.635796
9 : 2.49456
Event 8193
nTracks 10
0 : 2.24678
1 : 1.51513
2 : 0.00580387
3 : 0.495544
4 : 2.45757
5 : 0.217502
6 : 1.66852
7 : 0.654305
8 : 2.79595
9 : 2.85701
Event 8194
nTracks 10
0 : 1.4971
1 : 1.46209
2 : 0.741441
3 : 0.169853
4 : 1.69269
5 : 1.98123
6 : 0.736414
7 : 1.1612
8 : 0.880747
9 : 0.367245
Event 8195
nTracks 10
0 : 1.31744
1 : 1.05707
2 : 0.166348
3 : 3.01149
4 : 2.84611
5 : 2.90355
6 : 2.9231
7 : 1.66297
8 : 2.44971
9 : 1.28098
Event 8196
nTracks 10
0 : 2.09879
1 : 0.690213
2 : 0.626585
3 : 2.38716
4 : 1.98014
5 : 2.84561
6 : 2.43142
7 : 0.752298
8 : 0.952829
9 : 3.06529
Event 8197
nTracks 10
0 : 1.32006
1 : 2.52585
2 : 1.47085
3 : 1.30336
4 : 2.61275
5 : 0.520493
6 : 0.42787
7 : 0.456234
8 : 0.920779
9 : 1.18927
Event 8198
nTracks 10
0 : 0.879214
1 : 0.536195
2 : 1.35075
3 : 0.694491
4 : 1.57214
5 : 2.68842
6 : 0.533745
7 : 2.72419
8 : 0.19465
9 : 3.00899
Event 8199
nTracks 10
0 : 1.24488
1 : 2.39477
2 : 0.872997
3 : 2.66915
4 : 2.68108
5 : 2.89525
6 : 0.299991
7 : 0.3606
8 : 1.34712
9 : 2.87677
Event 8200
nTracks 10
0 : 1.58098
1 : 0.519436
2 : 1.74959
3 : 1.31798
4 : 1.80768
5 : 0.173758
6 : 0.556236
7 : 3.10513
8 : 0.434548
9 : 2.06719
Event 8201
nTracks 10
0 : 1.12469
1 : 2.12792
2 : 2.64178
3 : 0.169125
4 : 1.72123
5 : 0.402484
6 : 1.93101
7 : 0.0793498
8 : 0.543622
9 : 0.969566
Event 8202
nTracks 10
0 : 0.684343
1 : 0.643128
2 : 2.9125
3 : 2.43766
4 : 1.40592
5 : 1.64861
6 : 2.81109
7 : 0.722053
8 : 0.602731
9 : 1.33069
Event 8203
nTracks 10
0 : 2.58588
1 : 1.85865
2 : 0.222428
3 : 1.05199
4 : 2.92687
5 : 1.64457
6 : 0.701244
7 : 2.23749
8 : 3.06942
9 : 0.832432
Event 8204
nTracks 10
0 : 2.47593
1 : 0.929901
2 : 1.71711
3 : 0.0458581
4 : 2.09617
5 : 3.06119
6 : 1.03327
7 : 0.716912
8 : 2.63504
9 : 3.1246
Event 8205
nTracks 10
0 : 2.90168
1 : 0.483069
2 : 1.15415
3 : 3.01334
4 : 0.151315
5 : 0.185208
6 : 0.619739
7 : 0.0361088
8 : 3.03209
9 : 1.89312
Event 8206
nTracks 10
0 : 0.748077
1 : 1.19917
2 : 3.11045
3 : 0.449625
4 : 2.80112
5 : 2.48115
6 : 2.30093
7 : 0.448536
8 : 2.38077
9 : 2.59267
Event 8207
nTracks 10
0 : 1.79799
1 : 3.06501
2 : 2.51379
3 : 0.633083
4 : 1.58988
5 : 1.45707
6 : 0.166555
7 : 0.520553
8 : 0.809917
9 : 2.66651
Event 8208
nTracks 10
0 : 0.932794
1 : 2.78554
2 : 2.72975
3 : 0.984681
4 : 2.78844
5 : 0.88379
6 : 2.25459
7 : 2.59965
8 : 2.24049
9 : 1.16832
Event 8209
nTracks 10
0 : 2.50503
1 : 0.411114
2 : 0.788527
3 : 2.33338
4 : 1.09263
5 : 2.47471
6 : 1.01396
7 : 0.923476
8 : 0.115098
9 : 0.858756
Event 8210
nTracks 10
0 : 0.951196
1 : 0.133048
2 : 2.55661
3 : 0.00920537
4 : 2.24321
5 : 0.822313
6 : 0.387393
7 : 1.90868
8 : 0.62179
9 : 2.63795
Event 8211
nTracks 10
0 : 1.03254
1 : 2.77874
2 : 2.59745
3 : 0.253339
4 : 0.0516218
5 : 1.78839
6 : 1.75857
7 : 2.23092
8 : 2.3694
9 : 0.128877
Event 8212
nTracks 10
0 : 1.40273
1 : 2.95724
2 : 1.81788
3 : 2.4154
4 : 0.967934
5 : 0.371096
6 : 2.06424
7 : 1.91341
8 : 0.752202
9 : 2.72949
Event 8213
nTracks 10
0 : 0.123503
1 : 0.734335
2 : 0.905745
3 : 1.71071
4 : 2.911
5 : 0.433992
6 : 2.34823
7 : 1.33025
8 : 0.205132
9 : 1.09241
Event 8214
nTracks 10
0 : 1.24053
1 : 2.36737
2 : 2.89805
3 : 2.20886
4 : 0.934216
5 : 0.245936
6 : 0.646129
7 : 0.367694
8 : 0.321801
9 : 0.147691
Event 8215
nTracks 10
0 : 3.09398
1 : 0.784496
2 : 1.85823
3 : 0.080026
4 : 0.353732
5 : 2.71617
6 : 0.63748
7 : 2.14545
8 : 2.66461
9 : 1.7155
Event 8216
nTracks 10
0 : 3.07069
1 : 2.54831
2 : 0.281769
3 : 0.44603
4 : 2.25691
5 : 1.27402
6 : 1.67651
7 : 1.88455
8 : 3.08493
9 : 0.828287
Event 8217
nTracks 10
0 : 2.51652
1 : 0.350803
2 : 0.969331
3 : 0.85316
4 : 3.1242
5 : 2.4797
6 : 0.215123
7 : 1.00396
8 : 2.95839
9 : 0.315512
Event 8218
nTracks 10
0 : 2.35679
1 : 0.507918
2 : 0.442975
3 : 1.00278
4 : 2.77056
5 : 2.30053
6 : 3.09624
7 : 1.33801
8 : 2.96609
9 : 1.01258
Event 8219
nTracks 10
0 : 2.76872
1 : 2.42041
2 : 2.38213
3 : 1.25354
4 : 0.701655
5 : 1.91888
6 : 2.22357
7 : 2.80281
8 : 2.90167
9 : 0.866925
Event 8220
nTracks 10
0 : 2.59905
1 : 1.6088
2 : 1.99404
3 : 1.00097
4 : 0.797333
5 : 1.96031
6 : 2.9339
7 : 0.521527
8 : 1.87481
9 : 1.10431
Event 8221
nTracks 10
0 : 2.45544
1 : 1.93684
2 : 0.52425
3 : 2.33317
4 : 0.934296
5 : 1.87823
6 : 2.40232
7 : 1.7836
8 : 1.0594
9 : 0.196785
Event 8222
nTracks 10
0 : 1.68916
1 : 1.51069
2 : 1.06485
3 : 3.0091
4 : 2.40091
5 : 3.0926
6 : 1.58774
7 : 0.56917
8 : 1.10783
9 : 1.75189
Event 8223
nTracks 10
0 : 2.07921
1 : 1.01367
2 : 1.3666
3 : 2.13258
4 : 0.780704
5 : 0.912196
6 : 2.609
7 : 0.117643
8 : 2.66744
9 : 1.40565
Event 8224
nTracks 10
0 : 0.297493
1 : 0.622105
2 : 2.48159
3 : 1.74003
4 : 1.47914
5 : 2.23324
6 : 0.226035
7 : 0.358208
8 : 0.803964
9 : 2.95154
Event 8225
nTracks 10
0 : 0.476746
1 : 0.791332
2 : 0.74385
3 : 1.98239
4 : 1.72831
5 : 2.3466
6 : 1.75902
7 : 3.03458
8 : 1.24571
9 : 1.4314
Event 8226
nTracks 10
0 : 0.948126
1 : 0.0813363
2 : 0.155595
3 : 2.8808
4 : 0.0483183
5 : 1.5315
6 : 1.69498
7 : 1.01599
8 : 1.44512
9 : 2.04168
Event 8227
nTracks 10
0 : 2.06991
1 : 0.165687
2 : 3.01016
3 : 0.893853
4 : 2.65207
5 : 1.93181
6 : 1.81748
7 : 2.09947
8 : 1.26928
9 : 0.745953
Event 8228
nTracks 10
0 : 3.09557
1 : 2.10535
2 : 1.40235
3 : 2.28878
4 : 2.14745
5 : 0.666316
6 : 2.0045
7 : 2.62069
8 : 1.99735
9 : 1.00059
Event 8229
nTracks 10
0 : 1.32492
1 : 3.06574
2 : 1.81133
3 : 1.26985
4 : 3.11318
5 : 1.23522
6 : 0.279743
7 : 2.61507
8 : 1.09679
9 : 2.53676
Event 8230
nTracks 10
0 : 2.53673
1 : 0.779519
2 : 0.964372
3 : 2.83162
4 : 1.64009
5 : 1.0478
6 : 0.318464
7 : 0.489147
8 : 0.939981
9 : 1.7377
Event 8231
nTracks 10
0 : 2.43372
1 : 0.76924
2 : 2.01854
3 : 2.09515
4 : 1.78368
5 : 1.04231
6 : 2.93059
7 : 3.06612
8 : 0.83244
9 : 2.11052
Event 8232
nTracks 10
0 : 2.37729
1 : 1.65333
2 : 3.05528
3 : 0.962331
4 : 2.7612
5 : 2.05172
6 : 0.116235
7 : 2.58146
8 : 3.02553
9 : 0.650352
Event 8233
nTracks 10
0 : 2.50962
1 : 0.276729
2 : 0.52301
3 : 0.123412
4 : 1.06203
5 : 2.19988
6 : 2.56245
7 : 0.604027
8 : 0.512941
9 : 0.543988
Event 8234
nTracks 10
0 : 1.73268
1 : 2.29664
2 : 0.447164
3 : 2.7783
4 : 2.68944
5 : 1.90515
6 : 3.1283
7 : 1.56879
8 : 3.0037
9 : 1.20012
Event 8235
nTracks 10
0 : 0.101809
1 : 1.42024
2 : 0.654139
3 : 1.53923
4 : 2.07713
5 : 0.615466
6 : 2.00515
7 : 1.96171
8 : 1.48683
9 : 2.36198
Event 8236
nTracks 10
0 : 2.90409
1 : 1.89822
2 : 2.05437
3 : 1.6104
4 : 2.8901
5 : 2.28104
6 : 2.69548
7 : 0.0936291
8 : 0.324718
9 : 1.85629
Event 8237
nTracks 10
0 : 1.44012
1 : 2.69778
2 : 0.449804
3 : 0.248872
4 : 3.01271
5 : 2.9306
6 : 1.56259
7 : 0.105036
8 : 0.390345
9 : 2.35773
Event 8238
nTracks 10
0 : 2.05522
1 : 1.55606
2 : 1.60021
3 : 0.388638
4 : 1.84678
5 : 1.66127
6 : 1.45462
7 : 0.300203
8 : 1.64535
9 : 2.20614
Event 8239
nTracks 10
0 : 1.36195
1 : 1.15863
2 : 1.98517
3 : 0.600534
4 : 2.15998
5 : 3.07461
6 : 1.84236
7 : 0.357996
8 : 0.705334
9 : 3.06906
Event 8240
nTracks 10
0 : 0.663324
1 : 1.26923
2 : 0.515674
3 : 0.778531
4 : 1.42907
5 : 2.63694
6 : 1.51375
7 : 1.16484
8 : 0.1783
9 : 1.00797
Event 8241
nTracks 10
0 : 1.69766
1 : 2.17317
2 : 2.58794
3 : 1.2645
4 : 2.11663
5 : 1.52807
6 : 2.91643
7 : 0.100288
8 : 1.7428
9 : 2.96521
Event 8242
nTracks 10
0 : 3.04172
1 : 1.03657
2 : 2.48944
3 : 1.87454
4 : 0.197798
5 : 1.26132
6 : 0.488371
7 : 0.577516
8 : 0.911272
9 : 1.1212
Event 8243
nTracks 10
0 : 0.655145
1 : 0.786212
2 : 3.11771
3 : 2.49203
4 : 0.0273746
5 : 2.66416
6 : 2.81824
7 : 2.08147
8 : 2.72207
9 : 0.335149
Event 8244
nTracks 10
0 : 2.91204
1 : 2.43026
2 : 0.685942
3 : 2.23054
4 : 2.6477
5 : 2.21992
6 : 0.0662405
7 : 2.55608
8 : 2.94801
9 : 3.00609
Event 8245
nTracks 10
0 : 2.20188
1 : 2.95179
2 : 2.73909
3 : 2.83386
4 : 2.06488
5 : 2.76252
6 : 2.38245
7 : 1.55662
8 : 0.839408
9 : 0.282909
Event 8246
nTracks 10
0 : 2.55543
1 : 0.609003
2 : 3.08734
3 : 1.51735
4 : 1.01047
5 : 2.82531
6 : 2.80062
7 : 0.334632
8 : 2.61996
9 : 1.62643
Event 8247
nTracks 10
0 : 1.29051
1 : 1.59192
2 : 1.5816
3 : 0.291319
4 : 3.0734
5 : 3.06545
6 : 0.620071
7 : 3.04889
8 : 0.205064
9 : 0.580264
Event 8248
nTracks 10
0 : 2.74905
1 : 0.842384
2 : 2.85695
3 : 1.3612
4 : 1.52275
5 : 2.71101
6 : 1.48904
7 : 2.85833
8 : 2.88058
9 : 2.41484
Event 8249
nTracks 10
0 : 1.49277
1 : 0.289006
2 : 0.870271
3 : 1.50625
4 : 1.65548
5 : 2.69674
6 : 0.712361
7 : 1.91068
8 : 2.25415
9 : 0.903384
Event 8250
nTracks 10
0 : 0.964037
1 : 0.793115
2 : 2.56135
3 : 0.686578
4 : 1.44878
5 : 0.256283
6 : 1.92339
7 : 0.222566
8 : 0.783224
9 : 1.03929
Event 8251
nTracks 10
0 : 0.0631709
1 : 1.34266
2 : 2.78914
3 : 2.26417
4 : 0.596
5 : 2.21505
6 : 2.01057
7 : 2.6761
8 : 0.121539
9 : 0.886016
Event 8252
nTracks 10
0 : 1.93082
1 : 0.154036
2 : 1.9271
3 : 1.94558
4 : 1.01818
5 : 0.319998
6 : 2.79425
7 : 0.0593779
8 : 2.35789
9 : 2.08844
Event 8253
nTracks 10
0 : 2.74428
1 : 0.893516
2 : 1.28183
3 : 2.54212
4 : 2.10232
5 : 1.21795
6 : 0.221765
7 : 1.63385
8 : 2.18012
9 : 2.74809
Event 8254
nTracks 10
0 : 2.98713
1 : 2.13193
2 : 1.53424
3 : 2.81925
4 : 2.27809
5 : 0.0342379
6 : 3.03889
7 : 0.224654
8 : 2.13519
9 : 2.5712
Event 8255
nTracks 10
0 : 0.640407
1 : 1.18243
2 : 1.93554
3 : 2.59397
4 : 0.62346
5 : 0.180201
6 : 1.90469
7 : 0.0778744
8 : 0.529179
9 : 1.63115
Event 8256
nTracks 10
0 : 0.249875
1 : 1.76919
2 : 1.30926
3 : 0.0706067
4 : 2.05297
5 : 1.66798
6 : 0.026987
7 : 0.688422
8 : 3.00762
9 : 1.54837
Event 8257
nTracks 10
0 : 0.811558
1 : 1.72348
2 : 1.25336
3 : 2.44765
4 : 2.67832
5 : 2.53111
6 : 1.73677
7 : 0.431371
8 : 1.28214
9 : 2.22659
Event 8258
nTracks 10
0 : 1.06669
1 : 2.69584
2 : 2.07775
3 : 2.89742
4 : 3.12685
5 : 2.19963
6 : 2.17135
7 : 1.84623
8 : 1.59032
9 : 1.89081
Event 8259
nTracks 10
0 : 0.115501
1 : 1.56784
2 : 1.93607
3 : 2.91102
4 : 0.0458087
5 : 1.61489
6 : 2.17604
7 : 2.90609
8 : 0.319788
9 : 1.60787
Event 8260
nTracks 10
0 : 2.67517
1 : 2.26048
2 : 0.121662
3 : 1.68714
4 : 2.49291
5 : 1.99123
6 : 0.734231
7 : 1.63296
8 : 0.101058
9 : 2.61265
Event 8261
nTracks 10
0 : 0.763077
1 : 0.0154086
2 : 0.7992
3 : 1.8877
4 : 3.04571
5 : 2.09951
6 : 1.72796
7 : 1.84787
8 : 1.6017
9 : 2.09893
Event 8262
nTracks 10
0 : 0.266324
1 : 0.429615
2 : 1.8205
3 : 2.54136
4 : 0.160014
5 : 1.3638
6 : 1.82945
7 : 2.20726
8 : 1.70654
9 : 2.16667
Event 8263
nTracks 10
0 : 2.98154
1 : 2.15749
2 : 1.20779
3 : 0.254859
4 : 0.156769
5 : 0.999645
6 : 1.65368
7 : 1.16773
8 : 0.421467
9 : 1.74001
Event 8264
nTracks 10
0 : 0.717532
1 : 2.02338
2 : 1.8876
3 : 1.14351
4 : 2.46192
5 : 2.50754
6 : 1.91503
7 : 0.886936
8 : 1.13023
9 : 1.39935
Event 8265
nTracks 10
0 : 0.867192
1 : 3.03055
2 : 0.437548
3 : 2.22951
4 : 0.356013
5 : 1.77335
6 : 3.13596
7 : 3.12918
8 : 2.57591
9 : 1.37595
Event 8266
nTracks 10
0 : 3.14036
1 : 2.34781
2 : 0.674735
3 : 2.0884
4 : 2.24397
5 : 2.9265
6 : 2.75567
7 : 0.623727
8 : 2.45567
9 : 2.85646
Event 8267
nTracks 10
0 : 1.84206
1 : 0.483202
2 : 1.80516
3 : 1.17917
4 : 0.515324
5 : 0.0145535
6 : 1.71709
7 : 0.409152
8 : 1.31011
9 : 2.90891
Event 8268
nTracks 10
0 : 1.69971
1 : 0.400313
2 : 0.278303
3 : 0.325137
4 : 2.50238
5 : 2.11253
6 : 0.432106
7 : 1.74863
8 : 3.07221
9 : 1.0661
Event 8269
nTracks 10
0 : 2.52183
1 : 2.42337
2 : 0.323412
3 : 1.19198
4 : 2.65677
5 : 2.35565
6 : 2.10105
7 : 2.03357
8 : 0.373965
9 : 0.123055
Event 8270
nTracks 10
0 : 3.01705
1 : 1.6063
2 : 2.58924
3 : 1.84619
4 : 1.30671
5 : 2.6185
6 : 2.80434
7 : 0.145628
8 : 2.26666
9 : 2.46882
Event 8271
nTracks 10
0 : 1.63312
1 : 1.60571
2 : 1.02866
3 : 0.70733
4 : 0.0476006
5 : 0.515238
6 : 2.13848
7 : 1.37869
8 : 2.14897
9 : 2.83984
Event 8272
nTracks 10
0 : 0.760106
1 : 2.8215
2 : 0.902813
3 : 1.90556
4 : 2.70953
5 : 0.098867
6 : 0.406863
7 : 1.86094
8 : 0.728968
9 : 0.739432
Event 8273
nTracks 10
0 : 0.292572
1 : 2.19966
2 : 2.20201
3 : 2.70381
4 : 0.192281
5 : 0.227798
6 : 0.435832
7 : 0.703337
8 : 0.342986
9 : 0.698531
Event 8274
nTracks 10
0 : 0.892631
1 : 2.42594
2 : 1.11223
3 : 0.703266
4 : 0.93362
5 : 1.89723
6 : 2.25321
7 : 1.40151
8 : 2.44629
9 : 2.77296
Event 8275
nTracks 10
0 : 2.87275
1 : 1.18215
2 : 0.1867
3 : 0.21863
4 : 1.39658
5 : 1.15027
6 : 1.81925
7 : 0.81661
8 : 2.86286
9 : 0.101484
Event 8276
nTracks 10
0 : 2.68798
1 : 1.62202
2 : 0.54398
3 : 1.09843
4 : 1.29751
5 : 0.435342
6 : 1.48816
7 : 0.69206
8 : 3.11515
9 : 1.13041
Event 8277
nTracks 10
0 : 1.84063
1 : 2.50989
2 : 2.3797
3 : 2.3113
4 : 3.06445
5 : 1.14673
6 : 2.25851
7 : 2.51586
8 : 2.73525
9 : 2.86187
Event 8278
nTracks 10
0 : 1.23522
1 : 0.575534
2 : 2.87183
3 : 0.484545
4 : 1.21373
5 : 0.51864
6 : 1.9509
7 : 3.12965
8 : 0.0182232
9 : 0.359285
Event 8279
nTracks 10
0 : 0.0287359
1 : 0.69787
2 : 1.28899
3 : 0.392844
4 : 3.07167
5 : 0.778707
6 : 3.08983
7 : 2.18204
8 : 1.01221
9 : 0.0646954
Event 8280
nTracks 10
0 : 0.309169
1 : 2.89473
2 : 2.29701
3 : 2.80047
4 : 2.40633
5 : 2.78364
6 : 0.863913
7 : 0.198428
8 : 2.65733
9 : 2.06682
Event 8281
nTracks 10
0 : 1.41427
1 : 2.98545
2 : 3.00817
3 : 2.22316
4 : 0.453926
5 : 2.12041
6 : 2.2621
7 : 2.04691
8 : 1.70961
9 : 0.449133
Event 8282
nTracks 10
0 : 2.72482
1 : 0.450284
2 : 0.0405326
3 : 0.9388
4 : 2.94242
5 : 0.746193
6 : 2.77934
7 : 2.76588
8 : 1.98721
9 : 3.10897
Event 8283
nTracks 10
0 : 1.1904
1 : 0.355029
2 : 0.180135
3 : 2.72792
4 : 1.50729
5 : 2.90984
6 : 2.26471
7 : 2.86973
8 : 0.410112
9 : 1.74703
Event 8284
nTracks 10
0 : 2.2144
1 : 2.78563
2 : 0.462585
3 : 1.28731
4 : 2.83529
5 : 2.72595
6 : 0.461537
7 : 2.66513
8 : 2.96109
9 : 0.508975
Event 8285
nTracks 10
0 : 0.779603
1 : 3.13727
2 : 3.05241
3 : 0.323525
4 : 2.39475
5 : 1.68682
6 : 0.568127
7 : 2.38612
8 : 0.619438
9 : 1.46704
Event 8286
nTracks 10
0 : 1.75553
1 : 1.31773
2 : 1.75538
3 : 0.552745
4 : 2.77877
5 : 2.59092
6 : 1.18718
7 : 1.12117
8 : 2.05076
9 : 1.4149
Event 8287
nTracks 10
0 : 1.48596
1 : 1.23219
2 : 3.07084
3 : 2.08304
4 : 3.00851
5 : 0.197867
6 : 1.56541
7 : 0.561125
8 : 3.07292
9 : 1.84667
Event 8288
nTracks 10
0 : 1.6754
1 : 0.728104
2 : 1.32785
3 : 2.76315
4 : 0.688058
5 : 0.24916
6 : 2.94719
7 : 2.39662
8 : 2.28415
9 : 1.17018
Event 8289
nTracks 10
0 : 2.94377
1 : 0.369066
2 : 0.793127
3 : 1.79207
4 : 1.51223
5 : 1.75832
6 : 3.09998
7 : 2.84213
8 : 0.350222
9 : 1.74397
Event 8290
nTracks 10
0 : 1.41174
1 : 1.27218
2 : 1.37816
3 : 1.39879
4 : 2.03875
5 : 1.10825
6 : 2.36895
7 : 2.94569
8 : 2.04165
9 : 1.8734
Event 8291
nTracks 10
0 : 1.1158
1 : 0.111322
2 : 0.889066
3 : 0.393503
4 : 1.42173
5 : 1.86435
6 : 3.10402
7 : 0.552884
8 : 2.16051
9 : 2.68655
Event 8292
nTracks 10
0 : 2.87914
1 : 2.76766
2 : 2.53594
3 : 3.09037
4 : 1.33628
5 : 2.22527
6 : 1.93962
7 : 1.35049
8 : 0.17881
9 : 0.877164
Event 8293
nTracks 10
0 : 0.246112
1 : 2.19014
2 : 3.03798
3 : 2.64593
4 : 1.47104
5 : 2.38586
6 : 2.70169
7 : 1.44821
8 : 1.39277
9 : 2.9985
Event 8294
nTracks 10
0 : 2.36586
1 : 2.69228
2 : 0.346066
3 : 2.22696
4 : 0.0742468
5 : 1.74021
6 : 1.71913
7 : 2.79909
8 : 2.2751
9 : 2.71533
Event 8295
nTracks 10
0 : 0.741228
1 : 2.9032
2 : 2.25095
3 : 2.27092
4 : 2.30492
5 : 1.77507
6 : 0.309668
7 : 2.55487
8 : 2.80423
9 : 0.410619
Event 8296
nTracks 10
0 : 2.86881
1 : 0.514306
2 : 0.282354
3 : 2.20815
4 : 2.63316
5 : 0.293609
6 : 0.815857
7 : 0.697574
8 : 1.13064
9 : 1.18616
Event 8297
nTracks 10
0 : 0.254038
1 : 1.27379
2 : 0.888315
3 : 0.945302
4 : 0.183365
5 : 0.0483458
6 : 0.647492
7 : 1.31135
8 : 0.849467
9 : 0.225149
Event 8298
nTracks 10
0 : 2.77938
1 : 2.7903
2 : 2.52606
3 : 2.9995
4 : 0.106007
5 : 2.77626
6 : 1.20471
7 : 0.143901
8 : 1.15333
9 : 1.19567
Event 8299
nTracks 10
0 : 1.12378
1 : 1.70603
2 : 2.07498
3 : 0.743185
4 : 0.182742
5 : 2.66884
6 : 0.391303
7 : 2.39886
8 : 1.21004
9 : 0.3094
Event 8300
nTracks 10
0 : 2.98017
1 : 0.412735
2 : 0.235775
3 : 3.05765
4 : 0.888002
5 : 0.804033
6 : 2.56477
7 : 2.33665
8 : 2.56608
9 : 2.47076
Event 8301
nTracks 10
0 : 0.623404
1 : 0.320913
2 : 2.23735
3 : 0.871254
4 : 0.57027
5 : 1.81244
6 : 0.169242
7 : 1.7043
8 : 0.569066
9 : 1.10373
Event 8302
nTracks 10
0 : 2.57632
1 : 1.52378
2 : 0.169107
3 : 2.41049
4 : 1.7609
5 : 0.344539
6 : 1.67542
7 : 2.99437
8 : 2.89614
9 : 0.624384
Event 8303
nTracks 10
0 : 2.9572
1 : 3.03885
2 : 2.3303
3 : 2.92451
4 : 2.63826
5 : 2.38531
6 : 0.897544
7 : 2.71885
